id,title,description,availability,condition,price,link,image_link,brand
42782,TOALLA EN Z DOBLE HOJA BLANCA PQX150Un 73578,TOALLA EN Z DOBLE HOJA BLANCA PQX150Un 73578,in stock,new,5066 COP,https://estrategias-ltda.com/p-42782-toalla-en-z-doble-hoja-blanca-pqx150un-73578,https://estrategia-web.s3.amazonaws.com/products/42782/3090410.png-2020-12-28-14:14:23.png,Familia Institucional
42788,SERVILLETA PLUS 100 24X14Cm Pqte x 100Un BLANCA 72676,SERVILLETA PLUS 100 24X14Cm Pqte x 100Un BLANCA 72676,in stock,new,1577 COP,https://estrategias-ltda.com/p-42788-servilleta-plus-100-24x14cm-pqte-x-100un-blanca-72676,https://estrategia-web.s3.amazonaws.com/products/42788/3090411.png-2020-12-28-14:14:51.png,Familia Institucional
42790,JABON LIQUIDO MANOS SUAVE MINI 475ML 80550,JABON LIQUIDO MANOS SUAVE MINI 475ML 80550,in stock,new,13579 COP,https://estrategias-ltda.com/p-42790-jabon-liquido-manos-suave-mini-475ml-80550,https://estrategia-web.s3.amazonaws.com/products/42790/3090412.png-2020-12-28-14:15:24.png,Familia Institucional
42793,DISPENSADOR JABON LIQUIDO MINI 475ML 83550,DISPENSADOR JABON LIQUIDO MINI 475ML 83550,out of stock,new,47335 COP,https://estrategias-ltda.com/p-42793-dispensador-jabon-liquido-mini-475ml-83550,https://estrategia-web.s3.amazonaws.com/products/42793/3090413.png-2020-12-28-14:16:42.png,Familia Institucional
42795,JABON ESPUMA SUAVE 1000Cc 80530,JABON ESPUMA SUAVE 1000Cc 80530,in stock,new,47776 COP,https://estrategias-ltda.com/p-42795-jabon-espuma-suave-1000cc-80530,https://estrategia-web.s3.amazonaws.com/products/42795/3090419.png-2020-12-28-14:17:08.png,Familia Institucional
42805,PH REGULAR 3EN1 HOJA TRIPLE BLANCO 45Mt 70232,PH REGULAR 3EN1 HOJA TRIPLE BLANCO 45Mt 70232,out of stock,new,1738 COP,https://estrategias-ltda.com/p-42805-ph-regular-3en1-hoja-triple-blanco-45mt-70232,https://estrategia-web.s3.amazonaws.com/products/42805/3090433.jpg-2020-12-28-14:17:39.jpeg,Familia Institucional
42806,PH REGULAR EQUILIBRIO HOJA DOBLE 27Mt BLANCO 70702,PH REGULAR EQUILIBRIO HOJA DOBLE 27Mt BLANCO 70702,out of stock,new,950 COP,https://estrategias-ltda.com/p-42806-ph-regular-equilibrio-hoja-doble-27mt-blanco-70702,https://estrategia-web.s3.amazonaws.com/products/42806/3090439.jpg-2020-12-28-14:18:40.jpeg,Familia Institucional
42807,PH JUMBO ELEMENTAL HOJA SENCILLA BLANCO 400Mt 71107,PH JUMBO ELEMENTAL HOJA SENCILLA BLANCO 400Mt 71107,out of stock,new,52292 COP,https://estrategias-ltda.com/p-42807-ph-jumbo-elemental-hoja-sencilla-blanco-400mt-71107,https://estrategia-web.s3.amazonaws.com/products/42807/3090444.png-2020-12-28-14:19:25.png,Familia Institucional
42811,PH JUMBO HOJA DOBLE BLANCO 250Mt 71157,PH JUMBO HOJA DOBLE BLANCO 250Mt 71157,in stock,new,50988 COP,https://estrategias-ltda.com/p-42811-ph-jumbo-hoja-doble-blanco-250mt-71157,https://estrategia-web.s3.amazonaws.com/products/42811/3090446.png-2020-12-28-14:19:54.png,Familia Institucional
42822,PH JUMBO ULTRASUAVE HOJA DOBLE BLANCO 250Mt 71300,PH JUMBO ULTRASUAVE HOJA DOBLE BLANCO 250Mt 71300,in stock,new,63180 COP,https://estrategias-ltda.com/p-42822-ph-jumbo-ultrasuave-hoja-doble-blanco-250mt-71300,https://estrategia-web.s3.amazonaws.com/products/42822/3090449.jpg-2020-12-28-14:20:41.jpeg,Familia Institucional
42824,PH JUMBO HOJA SENCILLA NATURAL 400Mt 71357,PH JUMBO HOJA SENCILLA NATURAL 400Mt 71357,in stock,new,48400 COP,https://estrategias-ltda.com/p-42824-ph-jumbo-hoja-sencilla-natural-400mt-71357,https://estrategia-web.s3.amazonaws.com/products/42824/3090450.png-2020-12-28-14:21:20.png,Familia Institucional
42827,PH JUMBO HOJA DOBLE NATURAL 250Mt 71457,PH JUMBO HOJA DOBLE NATURAL 250Mt 71457,in stock,new,44472 COP,https://estrategias-ltda.com/p-42827-ph-jumbo-hoja-doble-natural-250mt-71457,https://estrategia-web.s3.amazonaws.com/products/42827/3090452.png-2020-12-28-14:22:21.png,Familia Institucional
42831,PH MULTIHOJAS HOJA DOBLE BLANCO 180Hojas 76152,PH MULTIHOJAS HOJA DOBLE BLANCO 180Hojas 76152,in stock,new,2492 COP,https://estrategias-ltda.com/p-42831-ph-multihojas-hoja-doble-blanco-180hojas-76152,https://estrategia-web.s3.amazonaws.com/products/42831/3090453.png-2020-12-28-14:22:58.png,Familia Institucional
42832,SERVILLETA CAFETERIA 27.5X17Cm Pqte x 100Un BLANCA 72056,SERVILLETA CAFETERIA 27.5X17Cm Pqte x 100Un BLANCA 72056,out of stock,new,1652 COP,https://estrategias-ltda.com/p-42832-servilleta-cafeteria-27.5x17cm-pqte-x-100un-blanca-72056,https://estrategia-web.s3.amazonaws.com/products/42832/3090470.png-2020-12-28-14:23:27.png,Familia Institucional
42836,SERVILLETA CUADRADA 25X25Cm Pqte x 100Un BLANCA 72257,SERVILLETA CUADRADA 25X25Cm Pqte x 100Un BLANCA 72257,in stock,new,1980 COP,https://estrategias-ltda.com/p-42836-servilleta-cuadrada-25x25cm-pqte-x-100un-blanca-72257,https://estrategia-web.s3.amazonaws.com/products/42836/3090473.png-2020-12-28-14:23:58.png,Familia Institucional
42841,SERVILLETA CUADRADA DE LUJO 33X32Cm Pqte x 50Un BLANCA 72501,SERVILLETA CUADRADA DE LUJO 33X32Cm Pqte x 50Un BLANCA 72501,out of stock,new,3562 COP,https://estrategias-ltda.com/p-42841-servilleta-cuadrada-de-lujo-33x32cm-pqte-x-50un-blanca-72501,https://estrategia-web.s3.amazonaws.com/products/42841/3090476.png-2020-12-28-14:24:34.png,Familia Institucional
42844,SERVILLETA PARTIDA 1A1 27.5X13.5Cm Pqte x 150Un BLANCA 72611,SERVILLETA PARTIDA 1A1 27.5X13.5Cm Pqte x 150Un BLANCA 72611,in stock,new,1296 COP,https://estrategias-ltda.com/p-42844-servilleta-partida-1a1-27.5x13.5cm-pqte-x-150un-blanca-72611,https://estrategia-web.s3.amazonaws.com/products/42844/3090478.png-2020-12-28-14:25:50.png,Familia Institucional
42846,SERVILLETA CAFETERIA 27.5X17Cm Pqte x 100Un NATURAL 72057,SERVILLETA CAFETERIA 27.5X17Cm Pqte x 100Un NATURAL 72057,out of stock,new,1569 COP,https://estrategias-ltda.com/p-42846-servilleta-cafeteria-27.5x17cm-pqte-x-100un-natural-72057,https://estrategia-web.s3.amazonaws.com/products/42846/3090482.png-2020-12-28-14:26:24.png,Familia Institucional
42847,PH JUMBO HOJA SENCILLA NATURAL 550Mt 71557,PH JUMBO HOJA SENCILLA NATURAL 550Mt 71557,in stock,new,59476 COP,https://estrategias-ltda.com/p-42847-ph-jumbo-hoja-sencilla-natural-550mt-71557,https://estrategia-web.s3.amazonaws.com/products/42847/3090499.png-2020-12-28-14:28:18.png,Familia Institucional
42849,TOALLA EN Z TRIPLE HOJA BLANCA PQX150Un 73517,TOALLA EN Z TRIPLE HOJA BLANCA PQX150Un 73517,out of stock,new,7969 COP,https://estrategias-ltda.com/p-42849-toalla-en-z-triple-hoja-blanca-pqx150un-73517,https://estrategia-web.s3.amazonaws.com/products/42849/3090503.png-2020-12-28-14:31:27.png,Familia Institucional
42850,TOALLA EN Z TRIPLE HOJA BLANCA PQx150Un  73528,TOALLA EN Z TRIPLE HOJA BLANCA PQx150Un  73528,in stock,new,7364 COP,https://estrategias-ltda.com/p-42850-toalla-en-z-triple-hoja-blanca-pqx150un-73528,https://estrategia-web.s3.amazonaws.com/products/42850/toalla-doblada-en-z-hoja-triple-blanca-pqx150un-ant-73521-73527.jpg-2021-01-06-09:17:46.jpeg,Familia Institucional
42854,TOALLA EN ROLLO CONTINUA HOJA DOBLE NATURAL 180Mt 73637,TOALLA EN ROLLO CONTINUA HOJA DOBLE NATURAL 180Mt 73637,out of stock,new,171720 COP,https://estrategias-ltda.com/p-42854-toalla-en-rollo-continua-hoja-doble-natural-180mt-73637,https://estrategia-web.s3.amazonaws.com/products/42854/3090512.png-2020-12-28-14:33:24.png,Familia Institucional
42855,TOALLA EN ROLLO CONTINUA HOJA TRIPLE BLANCA 120Mt 73657,TOALLA EN ROLLO CONTINUA HOJA TRIPLE BLANCA 120Mt 73657,out of stock,new,132738 COP,https://estrategias-ltda.com/p-42855-toalla-en-rollo-continua-hoja-triple-blanca-120mt-73657,https://estrategia-web.s3.amazonaws.com/products/42855/3090513.png-2020-12-28-14:34:26.png,Familia Institucional
42860,LIMPION MULTIUSOS ROLLO HOJA DOBLE BLANCO 73468,LIMPION MULTIUSOS ROLLO HOJA DOBLE BLANCO 73468,out of stock,new,14094 COP,https://estrategias-ltda.com/p-42860-limpion-multiusos-rollo-hoja-doble-blanco-73468,https://estrategia-web.s3.amazonaws.com/products/42860/3090522.png-2020-12-28-14:35:01.png,Familia Institucional
42861,PAÑO SEMIDESECHABLES FAMITEX BLANCO PAQ X 10 Uds 74302,PAÑO SEMIDESECHABLES FAMITEX BLANCO PAQ X 10 Uds 74302,out of stock,new,11039 COP,https://estrategias-ltda.com/p-42861-pano-semidesechables-famitex-blanco-paq-x-10-uds-74302,https://estrategia-web.s3.amazonaws.com/products/42861/3090526.png-2020-12-28-14:35:56.png,Familia Institucional
42862,PAÑO SEMIDESECHABLES FAMITEX AZUL PAQ X 10 Uds 74312,PAÑO SEMIDESECHABLES FAMITEX AZUL PAQ X 10 Uds 74312,in stock,new,11039 COP,https://estrategias-ltda.com/p-42862-pano-semidesechables-famitex-azul-paq-x-10-uds-74312,https://estrategia-web.s3.amazonaws.com/products/42862/3090527.png-2020-12-28-14:37:02.png,Familia Institucional
42863,PAÑO SEMIDESECHABLES FAMITEX SALMON PAQ X 10 Uds 74322,PAÑO SEMIDESECHABLES FAMITEX SALMON PAQ X 10 Uds 74322,out of stock,new,11039 COP,https://estrategias-ltda.com/p-42863-pano-semidesechables-famitex-salmon-paq-x-10-uds-74322,https://estrategia-web.s3.amazonaws.com/products/42863/3090528.png-2020-12-28-14:39:44.png,Familia Institucional
42865,TOALLA EN Z TRIPLE HOJA NATURAL CONFORSEC PQx150Un 73549,TOALLA EN Z TRIPLE HOJA NATURAL CONFORSEC PQx150Un 73549,out of stock,new,5739 COP,https://estrategias-ltda.com/p-42865-toalla-en-z-triple-hoja-natural-conforsec-pqx150un-73549,https://estrategia-web.s3.amazonaws.com/products/42865/3090536.png-2020-12-28-14:43:20.png,Familia Institucional
42869,DISPENSADOR TOALLA EN ROLLO PRECORTADA 83150,DISPENSADOR TOALLA EN ROLLO PRECORTADA 83150,in stock,new,61545 COP,https://estrategias-ltda.com/p-42869-dispensador-toalla-en-rollo-precortada-83150,https://estrategia-web.s3.amazonaws.com/products/42869/3090538.png-2020-12-28-14:44:01.png,Familia Institucional
42870,TOALLA EN ROLLO PRECORTADA HOJA TRIPLE NATURAL 100Mt 73687,TOALLA EN ROLLO PRECORTADA HOJA TRIPLE NATURAL 100Mt 73687,in stock,new,95478 COP,https://estrategias-ltda.com/p-42870-toalla-en-rollo-precortada-hoja-triple-natural-100mt-73687,https://estrategia-web.s3.amazonaws.com/products/42870/3090544.png-2020-12-28-14:44:26.png,Familia Institucional
42884,PH JUMBO FAMIMAX HOJA TRIPLE PRECORTADO NATURAL 170 Mt 71187,PH JUMBO FAMIMAX HOJA TRIPLE PRECORTADO NATURAL 170 Mt 71187,out of stock,new,39860 COP,https://estrategias-ltda.com/p-42884-ph-jumbo-famimax-hoja-triple-precortado-natural-170-mt-71187,https://estrategia-web.s3.amazonaws.com/products/42884/3090548.png-2020-12-28-14:45:12.png,Familia Institucional
42885,PH JUMBO FAMIMAX HOJA TRIPLE PRECORTADO BLANCO 170 Mt 71177,PH JUMBO FAMIMAX HOJA TRIPLE PRECORTADO BLANCO 170 Mt 71177,in stock,new,46176 COP,https://estrategias-ltda.com/p-42885-ph-jumbo-famimax-hoja-triple-precortado-blanco-170-mt-71177,https://estrategia-web.s3.amazonaws.com/products/42885/3090549.png-2020-12-28-14:45:53.png,Familia Institucional
42890,GAFAS PROTECCION VISUAL V20 KLEENGUARD LENTE CLARO USO EXTERIOR 30193338,GAFAS PROTECCION VISUAL V20 KLEENGUARD LENTE CLARO USO EXTERIOR 30193338,in stock,new,5950 COP,https://estrategias-ltda.com/p-42890-gafas-proteccion-visual-v20-kleenguard-lente-claro-uso-exterior-30193338,https://estrategia-web.s3.amazonaws.com/products/42890/gafas-proteccion-visual-v20-kleenguard-lente-claro-uso-exterior-30193338-jpg-2021-04-13-15-14-48.jpeg,Kleenguard
42892,PH JUMBO SCOTT HOJA DOBLE NATURAL 250Mt 30224204,PH JUMBO SCOTT HOJA DOBLE NATURAL 250Mt 30224204,out of stock,new,10183 COP,https://estrategias-ltda.com/p-42892-ph-jumbo-scott-hoja-doble-natural-250mt-30224204,https://estrategia-web.s3.amazonaws.com/products/42892/3090617.jpg-2021-01-06-15:13:30.jpeg,kimberly clark professional
42893,SCOTT ® Cafetería - Rectangular  ¨27 x 17 cm¨,Servilleta Scott Blanca Cafeteria Rectangular,in stock,new,2184 COP,https://estrategias-ltda.com/p-42893-scott-(r)-cafeteria-rectangular-27-x-17-cm,https://estrategia-web.s3.amazonaws.com/products/42893/3090618.jpg-2021-01-06-15:21:25.jpeg,SCOTT
42895,KLEENEX ® Caja Corta - Doble Hoja,Pañuelos Faciales Kleenex en Caja. 36 plegadizas x 75 pañuelos,in stock,new,3824 COP,https://estrategias-ltda.com/p-42895-kleenex-(r)-caja-corta-doble-hoja,https://estrategia-web.s3.amazonaws.com/products/42895/3090622.jpg-2021-01-07-07:42:49.jpeg,Kleenex
42896,Papel higienico Jumbo SCOTT Essential Blanco Hoja Sencilla x 400 mts,"Papel Higienico Scott Essential 2ply 400 mts Con Pre Corte (60cm)
Con Smell Clean. 

  ""Los papeles Higiénicos Scott Jumbo son los únicos que combinan la tecnología de pre-corte y control de olores “Smell Clean” lo que maximiza la higiene íntima* y satisfacción de sus usuarios."" 

* basada en hábitos de consumo",in stock,new,43308 COP,https://estrategias-ltda.com/p-42896-papel-higienico-jumbo-scott-essential-blanco-hoja-sencilla-x-400-mts,https://estrategia-web.s3.amazonaws.com/products/42896/3090623.jpg-2021-01-06-15:15:25.jpeg,kimberly clark professional
42904,GUANTE DE NITRILO JACKSON G80 CAL 13` - 33Cm TALLA 9 VERDE 30207867,GUANTE DE NITRILO JACKSON G80 CAL 13` - 33Cm TALLA 9 VERDE 30207867,in stock,new,7938 COP,https://estrategias-ltda.com/p-42904-guante-de-nitrilo-jackson-g80-cal-13-33cm-talla-9-verde-30207867,https://estrategia-web.s3.amazonaws.com/products/42904/download-jpg-2021-03-04-14-25-04.jpeg,kimberly clark professional
42905,PAÑOS HUMEDOS DESINFECTANTE MULTIUSOS POTE 74202,PAÑOS HUMEDOS DESINFECTANTE MULTIUSOS POTE 74202,in stock,new,8632 COP,https://estrategias-ltda.com/p-42905-panos-humedos-desinfectante-multiusos-pote-74202,https://estrategia-web.s3.amazonaws.com/products/42905/3090647.png-2020-12-28-14:46:27.png,Familia Institucional
42906,GAFAS ESTILO DEPORTIVO AJUSTABLE V10 KLEENGUARD EXPO LENTE CLARO 30196100,GAFAS ESTILO DEPORTIVO AJUSTABLE V10 KLEENGUARD EXPO LENTE CLARO 30196100,out of stock,new,4307.69 COP,https://estrategias-ltda.com/p-42906-gafas-estilo-deportivo-ajustable-v10-kleenguard-expo-lente-claro-30196100,https://estrategia-web.s3.amazonaws.com/products/42906/3090651.jpg-2020-12-17-09:21:38.jpeg,Genérica
42907,GUANTE DE POLIURETANO G40 KLEENGUARD TALLA 9-L NEGRO 30215523,GUANTE DE POLIURETANO G40 KLEENGUARD TALLA 9-L NEGRO 30215523,out of stock,new,9100 COP,https://estrategias-ltda.com/p-42907-guante-de-poliuretano-g40-kleenguard-talla-9-l-negro-30215523,https://estrategia-web.s3.amazonaws.com/products/42907/3090654.jpg-2020-12-17-09:22:23.jpeg,Genérica
42909,TOALLA EN ROLLO PRECORTADA HOJA TRIPLE BLANCA 100Mt 73575,TOALLA EN ROLLO PRECORTADA HOJA TRIPLE BLANCA 100Mt 73575,in stock,new,111600 COP,https://estrategias-ltda.com/p-42909-toalla-en-rollo-precortada-hoja-triple-blanca-100mt-73575,https://estrategia-web.s3.amazonaws.com/products/42909/3090657.png-2020-12-28-14:46:55.png,Familia Institucional
42913,PH JUMBO FAMIMAX HOJA TRIPLE PRECORTADO BLANCO 95Mt 71197,PH JUMBO FAMIMAX HOJA TRIPLE PRECORTADO BLANCO 95Mt 71197,in stock,new,26844 COP,https://estrategias-ltda.com/p-42913-ph-jumbo-famimax-hoja-triple-precortado-blanco-95mt-71197,https://estrategia-web.s3.amazonaws.com/products/42913/3090664.png-2020-12-28-14:47:32.png,Familia Institucional
42916,"""Toalla de manos SCOTT ® Essential en rollo Natural  hoja doble X 100 mts""","""Toalla de manos SCOTT ® Essential en rollo Natural  hoja doble X 100 mts""",out of stock,new,96708 COP,"https://estrategias-ltda.com/p-42916-""toalla-de-manos-scott-(r)-essential-en-rollo-natural-hoja-doble-x-100-mts""",https://estrategia-web.s3.amazonaws.com/products/42916/3090667.jpg-2021-01-06-15:38:36.jpeg,SCOTT
42923,TOALLA EN ROLLO CONTINUA HOJA TRIPLE NATURAL 120Mt 73707,TOALLA EN ROLLO CONTINUA HOJA TRIPLE NATURAL 120Mt 73707,out of stock,new,121386 COP,https://estrategias-ltda.com/p-42923-toalla-en-rollo-continua-hoja-triple-natural-120mt-73707,https://estrategia-web.s3.amazonaws.com/products/42923/3090680.png-2020-12-28-14:48:03.png,Familia Institucional
42925,GEL ANTIBACTERIAL PARA MANOS ZANIGEL CREMERA 1000Cc 80095,GEL ANTIBACTERIAL PARA MANOS ZANIGEL CREMERA 1000Cc 80095,in stock,new,27478 COP,https://estrategias-ltda.com/p-42925-gel-antibacterial-para-manos-zanigel-cremera-1000cc-80095,https://estrategia-web.s3.amazonaws.com/products/42925/3090681.png-2020-12-28-14:50:07.png,Familia Institucional
42939,Limpion descartable WypAll L10 Jumbo,"tecnologia airflex, indicado para tareas que requieren niveles altos de descartabilidad,super abdorbente hoja doble. Caja x 1 rollo de 650 metros.
",in stock,new,69806 COP,https://estrategias-ltda.com/p-42939-limpion-descartable-wypall-l10-jumbo,https://estrategia-web.s3.amazonaws.com/products/42939/3090723.jpg-2021-01-06-14:28:01.jpeg,WypAll
42944,Paños de limpieza WypAll X60 Jumbo,Paños de limpieza WypAll X60 Jumbo,in stock,new,76494 COP,https://estrategias-ltda.com/p-42944-panos-de-limpieza-wypall-x60-jumbo,https://estrategia-web.s3.amazonaws.com/products/42944/3090740.jpg-2021-01-06-14:34:57.jpeg,WypAll
42952,KLEENEX ® Cubo - Triple Hoja  4 diseños,KLEENEX ® Cubo - Triple Hoja  4 diseños,out of stock,new,4550 COP,https://estrategias-ltda.com/p-42952-kleenex-(r)-cubo-triple-hoja-4-disenos,https://estrategia-web.s3.amazonaws.com/products/42952/fac-kleenex-cubo-3p-mainline-12-x-60-30216402-nc-30220578.jpg-2021-01-19-13:18:50.jpeg,Kleenguard
42955,Limpion descartable WypAll L20 Jumbo,"Wypall L20 Limpiamax, absorción, resistencia, duración y sostenibilidad (100% fibras recicladas) .Ideal para uso en tareas de alta descartabilidad en los segmentos de food processing, food service e industria.
Rollo de 300mts con 1200 hojas pre cortadas. Recomendado para establecimientos con tráfico medio.",in stock,new,40471 COP,https://estrategias-ltda.com/p-42955-limpion-descartable-wypall-l20-jumbo,https://estrategia-web.s3.amazonaws.com/products/42955/3090791.jpg-2021-01-06-14:29:05.jpeg,WypAll
42956,Limpion descartable WypAll L20 Jumbo,Limpion descartable WypAll L20 Jumbo,in stock,new,71900 COP,https://estrategias-ltda.com/p-42956-limpion-descartable-wypall-l20-jumbo,https://estrategia-web.s3.amazonaws.com/products/42956/3090792.jpg-2021-01-06-14:26:22.jpeg,WypAll
42960,PROTECTOR AUDITIVO TIPO COPA PELTOR H9A DIADEMA AJUSTABLE NRR 25DB XH001651278,PROTECTOR AUDITIVO TIPO COPA PELTOR H9A DIADEMA AJUSTABLE NRR 25DB XH001651278,out of stock,new,57415 COP,https://estrategias-ltda.com/p-42960-protector-auditivo-tipo-copa-peltor-h9a-diadema-ajustable-nrr-25db-xh001651278,https://estrategia-web.s3.amazonaws.com/products/42960/3090900.jpg-2020-12-28-10:48:57.jpeg,3M
42962,PIEZA FACIAL FF-402 CARA COMPLETA EN SILICONA TALLA M 70071510807,PIEZA FACIAL FF-402 CARA COMPLETA EN SILICONA TALLA M 70071510807,out of stock,new,682707 COP,https://estrategias-ltda.com/p-42962-pieza-facial-ff-402-cara-completa-en-silicona-talla-m-70071510807,https://estrategia-web.s3.amazonaws.com/products/42962/3090908.jpg-2020-12-28-10:48:17.jpeg,3M
42963,DISPENSADOR CINTA HR-80 70006702172,DISPENSADOR CINTA HR-80 70006702172,in stock,new,49210 COP,https://estrategias-ltda.com/p-42963-dispensador-cinta-hr-80-70006702172,https://estrategia-web.s3.amazonaws.com/products/42963/3090911.jpg-2020-12-28-10:47:43.jpeg,3M
42964,TELA REFLECTIVA 8906 COLOR PLATA 50.8mm x 200Mt 75050135062,TELA REFLECTIVA 8906 COLOR PLATA 50.8mm x 200Mt 75050135062,in stock,new,531407 COP,https://estrategias-ltda.com/p-42964-tela-reflectiva-8906-color-plata-50.8mm-x-200mt-75050135062,https://estrategia-web.s3.amazonaws.com/products/42964/tela-reflectiva-8906-color-plata-de-508mm-x200-m-75050058959.jpg-2021-01-19-10:57:54.jpeg,3M
42965,PROTECTOR AUDITIVO TIPO COPA PELTOR H10B BANDA NUCA NRR 29DB XH001651179,PROTECTOR AUDITIVO TIPO COPA PELTOR H10B BANDA NUCA NRR 29DB XH001651179,in stock,new,113468 COP,https://estrategias-ltda.com/p-42965-protector-auditivo-tipo-copa-peltor-h10b-banda-nuca-nrr-29db-xh001651179,https://estrategia-web.s3.amazonaws.com/products/42965/3090934.jpg-2020-12-28-10:47:15.jpeg,3M
42967,SOPORTE DE VISOR ESTANDAR 82500-00000  - SN: 70071513330,SOPORTE DE VISOR ESTANDAR 82500-00000  - SN: 70071513330,out of stock,new,45971 COP,https://estrategias-ltda.com/p-42967-soporte-de-visor-estandar-82500-00000-sn:-70071513330,https://estrategia-web.s3.amazonaws.com/products/42967/3090940.jpg-2020-12-28-10:46:48.jpeg,3M
42968,VISOR CLARO EN POLICARBONATO 82701-00000 *  70071522182,VISOR CLARO EN POLICARBONATO 82701-00000 *  70071522182,out of stock,new,21286 COP,https://estrategias-ltda.com/p-42968-visor-claro-en-policarbonato-82701-00000-*-70071522182,https://estrategia-web.s3.amazonaws.com/products/42968/3090941.jpg-2020-12-28-10:45:50.jpeg,3M
42972,MONOGAFA VENTILACION INDIRECT ANTIEMP 334AF 40-661 SALPIC QUIMICOS-70071542651,MONOGAFA VENTILACION INDIRECT ANTIEMP 334AF 40-661 SALPIC QUIMICOS-70071542651,in stock,new,10661 COP,https://estrategias-ltda.com/p-42972-monogafa-ventilacion-indirect-antiemp-334af-40-661-salpic-quimicos-70071542651,https://estrategia-web.s3.amazonaws.com/products/42972/3090950.jpg-2020-12-28-10:45:23.jpeg,3M
42973,PROTECTOR AUDITIVO TIPO COPA PELTOR H10A DIADEMA AJUSTABLE - XH001651187,PROTECTOR AUDITIVO TIPO COPA PELTOR H10A DIADEMA AJUSTABLE - XH001651187,in stock,new,84823 COP,https://estrategias-ltda.com/p-42973-protector-auditivo-tipo-copa-peltor-h10a-diadema-ajustable-xh001651187,https://estrategia-web.s3.amazonaws.com/products/42973/3090951.jpg-2020-12-28-10:44:38.jpeg,3M
42974,CINTA TRANSPARENTE 305 EMPAQUE (IMPR ADH) DROGAS S&S 48Mm x 100Mt 8405,CINTA TRANSPARENTE 305 EMPAQUE (IMPR ADH) DROGAS S&S 48Mm x 100Mt 8405,in stock,new,5941 COP,https://estrategias-ltda.com/p-42974-cinta-transparente-305-empaque-(impr-adh)-drogas-sands-48mm-x-100mt-8405,https://estrategia-web.s3.amazonaws.com/products/42974/3090952.jpg-2020-12-28-10:44:14.jpeg,3M
42975,TELA REFLECTIVA 8912 COLOR PLATA 50.8mm x 100Mt 75050102005,TELA REFLECTIVA 8912 COLOR PLATA 50.8mm x 100Mt 75050102005,in stock,new,288085 COP,https://estrategias-ltda.com/p-42975-tela-reflectiva-8912-color-plata-50.8mm-x-100mt-75050102005,https://estrategia-web.s3.amazonaws.com/products/42975/3090953.jpg-2020-12-28-10:43:42.jpeg,3M
42976,GAFAS SEGURIDAD 11-330 VIRTUA LENTE GRIS ANTIEMPAÑANTE 70071539491,GAFAS SEGURIDAD 11-330 VIRTUA LENTE GRIS ANTIEMPAÑANTE 70071539491,in stock,new,7214 COP,https://estrategias-ltda.com/p-42976-gafas-seguridad-11-330-virtua-lente-gris-antiempanante-70071539491,https://estrategia-web.s3.amazonaws.com/products/42976/lente-seguridad-11-330-virtua-lente-gris-antiempanante-70071539491.jpg-2021-01-19-10:43:52.jpeg,3M
42977,TELA REFLECTIVA 8912 COLOR PLATA 25.4mm x 100Mt 75050102021,TELA REFLECTIVA 8912 COLOR PLATA 25.4mm x 100Mt 75050102021,in stock,new,141960 COP,https://estrategias-ltda.com/p-42977-tela-reflectiva-8912-color-plata-25.4mm-x-100mt-75050102021,https://estrategia-web.s3.amazonaws.com/products/42977/3090956.jpg-2020-12-28-10:43:09.jpeg,3M
42978,CINTA MONTAJE FLEXOGRAFICO E1115H 18PulgX25Yds 70002019985,CINTA MONTAJE FLEXOGRAFICO E1115H 18PulgX25Yds 70002019985,in stock,new,1068410 COP,https://estrategias-ltda.com/p-42978-cinta-montaje-flexografico-e1115h-18pulgx25yds-70002019985,https://estrategia-web.s3.amazonaws.com/products/42978/3090957.jpg-2020-12-28-10:42:40.jpeg,3M
42979,CINTA MONTAJE FLEXOGRAFICO E1015H EDP 18PulgX25Yds 70002019530,CINTA MONTAJE FLEXOGRAFICO E1015H EDP 18PulgX25Yds 70002019530,in stock,new,1037000 COP,https://estrategias-ltda.com/p-42979-cinta-montaje-flexografico-e1015h-edp-18pulgx25yds-70002019530,https://estrategia-web.s3.amazonaws.com/products/42979/cinta-montaje-flexografico-e1015h-edp-18pulgx25yds-70002019530.jpg-2021-01-19-10:25:49.jpeg,3M
42980,DISCO DE 16Pulg. ROJO PARA LAVADO PL 70071164191,DISCO DE 16Pulg. ROJO PARA LAVADO PL 70071164191,in stock,new,9054 COP,https://estrategias-ltda.com/p-42980-disco-de-16pulg.-rojo-para-lavado-pl-70071164191,https://estrategia-web.s3.amazonaws.com/products/42980/3090961.jpg-2020-12-28-10:41:13.jpeg,3M
42981,DISCO DE 16Pulg. NEGRO PARA REMOCION PROFUNDA PL 70071163474,DISCO DE 16Pulg. NEGRO PARA REMOCION PROFUNDA PL 70071163474,in stock,new,9054 COP,https://estrategias-ltda.com/p-42981-disco-de-16pulg.-negro-para-remocion-profunda-pl-70071163474,https://estrategia-web.s3.amazonaws.com/products/42981/3090962.jpg-2020-12-28-10:39:16.jpeg,3M
42982,DISCO DE 16Pulg. BLANCO PARA BRILLAR PL 70071163623,DISCO DE 16Pulg. BLANCO PARA BRILLAR PL 70071163623,in stock,new,9054 COP,https://estrategias-ltda.com/p-42982-disco-de-16pulg.-blanco-para-brillar-pl-70071163623,https://estrategia-web.s3.amazonaws.com/products/42982/3090963.jpg-2020-12-28-10:38:39.jpeg,3M
